code,date,action,shares,price,cash_after,holding_after,reason
516160,2024-09-06,SELL_ALL,169100,0.505,85373.85,0,跌破MA17清仓
516160,2024-09-11,BUY_HALF,84100,0.507,42722.36,84100,低位MACD且上穿MA5
516160,2024-09-12,BUY_FULL,83900,0.509,4.45,168000,次日仍站上MA5
516160,2024-09-13,SELL_ALL,168000,0.497,83475.4,0,跌破MA17清仓
516160,2024-12-24,BUY_HALF,20300,2.047,41908.83,20300,低位MACD且上穿MA5
516160,2024-12-25,SELL_ALL,20300,2.027,83044.59,0,跌破MA17清仓
516160,2025-01-14,BUY_HALF,21800,1.899,41633.97,21800,低位MACD且上穿MA5
516160,2025-01-15,SELL_ALL,21800,1.897,82976.16,0,跌破MA17清仓
516160,2025-02-06,BUY_HALF,21700,1.908,41560.14,21700,低位MACD且上穿MA5
516160,2025-02-07,BUY_FULL,21100,1.963,128.42,42800,次日仍站上MA5
516160,2025-03-13,SELL_ALL,42800,1.966,84247.97,0,跌破MA17清仓
516160,2025-03-14,BUY_HALF,21000,2.002,42193.36,21000,低位MACD且上穿MA5
516160,2025-03-17,BUY_FULL,21000,2.005,75.73,42000,次日仍站上MA5
516160,2025-03-20,SELL_ALL,42000,1.991,83672.64,0,跌破MA17清仓
516160,2025-04-11,BUY_HALF,24100,1.732,41918.92,24100,低位MACD且上穿MA5
516160,2025-04-14,SELL_ALL,24100,1.745,83960.8,0,跌破MA17清仓
516160,2025-04-21,BUY_HALF,24000,1.747,42020.23,24000,低位MACD且上穿MA5
516160,2025-04-22,SELL_ALL,24000,1.742,83815.68,0,跌破MA17清仓
516160,2025-05-06,BUY_HALF,23500,1.777,42043.66,23500,低位MACD且上穿MA5
516160,2025-05-07,BUY_FULL,23500,1.782,154.09,47000,次日仍站上MA5
516160,2025-05-26,SELL_ALL,47000,1.801,84775.7,0,跌破MA17清仓
516160,2025-06-04,BUY_HALF,23600,1.792,42471.81,23600,低位MACD且上穿MA5
516160,2025-06-05,SELL_ALL,23600,1.796,84844.7,0,跌破MA17清仓
516160,2025-06-11,BUY_HALF,23300,1.818,42472.59,23300,低位MACD且上穿MA5
516160,2025-06-12,BUY_FULL,23400,1.809,129.29,46700,次日仍站上MA5
516160,2025-06-13,SELL_ALL,46700,1.794,83883.95,0,跌破MA17清仓
516160,2025-06-18,BUY_HALF,23200,1.806,41972.18,23200,低位MACD且上穿MA5
516160,2025-06-19,SELL_ALL,23200,1.785,83371.76,0,跌破MA17清仓
516160,2025-06-23,BUY_HALF,23100,1.802,41733.07,23100,低位MACD且上穿MA5
516160,2025-06-24,BUY_FULL,22600,1.844,46.17,45700,次日仍站上MA5
516160,2025-07-31,SELL_ALL,45700,1.988,90870.52,0,跌破MA17清仓
516160,2025-09-24,BUY_HALF,17000,2.664,45568.93,17000,低位MACD且上穿MA5
516160,2025-09-25,BUY_FULL,16800,2.709,44.08,33800,次日仍站上MA5
516160,2025-10-17,SELL_ALL,33800,2.658,89857.52,0,跌破MA17清仓
516160,2025-12-05,BUY_HALF,16000,2.793,45156.12,16000,低位MACD且上穿MA5
516160,2025-12-08,SELL_ALL,16000,2.844,90646.47,0,跌破MA17清仓
516160,2025-12-17,BUY_HALF,16300,2.777,45367.79,16300,低位MACD且上穿MA5
516160,2025-12-18,SELL_ALL,16300,2.722,89723.08,0,跌破MA17清仓
516160,2025-12-19,BUY_HALF,16300,2.744,44982.46,16300,低位MACD且上穿MA5
516160,2025-12-22,SELL_ALL,16300,2.785,90364.34,0,跌破MA17清仓
516160,2026-02-24,BUY_HALF,14600,3.079,45397.45,14600,低位MACD且上穿MA5
516160,2026-02-25,BUY_FULL,14400,3.132,283.12,29000,次日仍站上MA5
516160,2026-03-03,SELL_ALL,29000,3.033,88213.74,0,跌破MA17清仓
516160,2026-04-08,BUY_HALF,14800,2.976,44155.72,14800,低位MACD且上穿MA5
516160,2026-04-09,SELL_ALL,14800,2.953,87847.01,0,跌破MA17清仓
516160,2026-06-12,BUY_HALF,15000,2.908,44213.92,15000,低位MACD且上穿MA5
516160,2026-06-15,SELL_ALL,15000,2.968,88720.57,0,跌破MA17清仓
