code,date,action,shares,price,cash_after,holding_after,reason
510880,2026-04-13,BUY_HALF,16900,3.223,55127.71,16900,低位MACD且上穿MA5
510880,2026-04-14,SELL_ALL,16900,3.223,109580.07,0,跌破MA17清仓
510880,2026-04-21,BUY_HALF,16700,3.265,55038.21,16700,低位MACD且上穿MA5
510880,2026-04-22,BUY_FULL,16800,3.269,102.54,33500,次日仍站上MA5
510880,2026-05-08,SELL_ALL,33500,3.261,109313.27,0,跌破MA17清仓
510880,2026-05-26,BUY_HALF,17100,3.186,54816.32,17100,低位MACD且上穿MA5
510880,2026-05-27,SELL_ALL,17100,3.17,109007.06,0,跌破MA17清仓
510880,2026-05-29,BUY_HALF,16900,3.206,54809.41,16900,低位MACD且上穿MA5
510880,2026-06-01,BUY_FULL,16500,3.307,227.54,33400,次日仍站上MA5
510880,2026-06-15,SELL_ALL,33400,3.249,108711.58,0,跌破MA17清仓
