code,date,action,shares,price,cash_after,holding_after,reason
159928,2025-02-13,BUY_FULL,64900,0.787,12.65,131200,次日仍站上MA5
159928,2025-03-28,SELL_ALL,131200,0.821,107695.54,0,跌破MA17清仓
159928,2025-05-21,BUY_HALF,65100,0.826,53906.81,65100,低位MACD且上穿MA5
159928,2025-05-22,SELL_ALL,65100,0.822,107402.95,0,跌破MA17清仓
159928,2025-05-28,BUY_HALF,65400,0.82,53758.86,65400,低位MACD且上穿MA5
159928,2025-05-29,SELL_ALL,65400,0.82,107370.77,0,跌破MA17清仓
159928,2025-06-09,BUY_HALF,65200,0.823,53695.08,65200,低位MACD且上穿MA5
159928,2025-06-10,SELL_ALL,65200,0.816,106882.32,0,跌破MA17清仓
159928,2025-06-11,BUY_HALF,64900,0.823,53453.59,64900,低位MACD且上穿MA5
159928,2025-06-12,SELL_ALL,64900,0.814,106266.34,0,跌破MA17清仓
159928,2025-06-20,BUY_HALF,66800,0.794,53211.23,66800,低位MACD且上穿MA5
159928,2025-06-23,SELL_ALL,66800,0.788,105833.84,0,跌破MA17清仓
159928,2025-06-24,BUY_HALF,66600,0.794,52937.58,66600,低位MACD且上穿MA5
159928,2025-06-25,SELL_ALL,66600,0.798,106068.43,0,跌破MA17清仓
159928,2025-07-02,BUY_HALF,66600,0.795,53105.55,66600,低位MACD且上穿MA5
159928,2025-07-03,BUY_FULL,66600,0.797,9.42,133200,次日仍站上MA5
159928,2025-07-07,SELL_ALL,133200,0.794,105738.5,0,跌破MA17清仓
159928,2025-07-08,BUY_HALF,66200,0.798,52895.05,66200,低位MACD且上穿MA5
159928,2025-07-09,BUY_FULL,65800,0.803,41.8,132000,次日仍站上MA5
159928,2025-07-31,SELL_ALL,132000,0.805,106269.92,0,跌破MA17清仓
159928,2025-08-11,BUY_HALF,64600,0.822,53152.79,64600,低位MACD且上穿MA5
159928,2025-08-12,BUY_FULL,64700,0.821,18.15,129300,次日仍站上MA5
159928,2025-09-17,SELL_ALL,129300,0.872,112733.93,0,跌破MA17清仓
159928,2025-10-14,BUY_HALF,66400,0.848,56409.84,66400,低位MACD且上穿MA5
159928,2025-10-15,SELL_ALL,66400,0.852,112965.66,0,跌破MA17清仓
159928,2025-10-31,BUY_HALF,67900,0.831,56523.84,67900,低位MACD且上穿MA5
159928,2025-11-03,SELL_ALL,67900,0.833,113067.57,0,跌破MA17清仓
159928,2025-11-10,BUY_HALF,66600,0.848,56573.82,66600,低位MACD且上穿MA5
159928,2025-11-11,BUY_FULL,66600,0.848,80.08,133200,次日仍站上MA5
159928,2025-11-20,SELL_ALL,133200,0.831,110736.07,0,跌破MA17清仓
159928,2025-11-28,BUY_HALF,66700,0.829,55425.19,66700,低位MACD且上穿MA5
159928,2025-12-01,SELL_ALL,66700,0.827,110569.54,0,跌破MA17清仓
159928,2025-12-12,BUY_HALF,69400,0.796,55310.57,69400,低位MACD且上穿MA5
159928,2025-12-15,SELL_ALL,69400,0.801,110883.29,0,跌破MA17清仓
159928,2026-01-05,BUY_HALF,69100,0.802,55448.46,69100,低位MACD且上穿MA5
159928,2026-01-06,BUY_FULL,68500,0.809,15.34,137600,次日仍站上MA5
159928,2026-01-08,SELL_ALL,137600,0.798,109787.2,0,跌破MA17清仓
159928,2026-01-12,BUY_HALF,68000,0.806,54962.75,68000,低位MACD且上穿MA5
159928,2026-01-13,SELL_ALL,68000,0.798,109210.48,0,跌破MA17清仓
159928,2026-01-29,BUY_HALF,68200,0.8,54634.11,68200,低位MACD且上穿MA5
159928,2026-01-30,SELL_ALL,68200,0.778,107677.79,0,跌破MA17清仓
159928,2026-02-27,BUY_HALF,69400,0.775,53876.65,69400,低位MACD且上穿MA5
159928,2026-03-02,SELL_ALL,69400,0.768,107159.86,0,跌破MA17清仓
159928,2026-03-06,BUY_HALF,69200,0.773,53652.22,69200,低位MACD且上穿MA5
159928,2026-03-09,SELL_ALL,69200,0.771,106989.41,0,跌破MA17清仓
159928,2026-03-27,BUY_HALF,71100,0.752,53506.17,71100,低位MACD且上穿MA5
159928,2026-03-30,SELL_ALL,71100,0.753,107028.41,0,跌破MA17清仓
159928,2026-04-01,BUY_HALF,71200,0.751,53541.17,71200,低位MACD且上穿MA5
159928,2026-04-02,SELL_ALL,71200,0.756,107352.22,0,跌破MA17清仓
159928,2026-04-08,BUY_HALF,70800,0.757,53740.54,70800,低位MACD且上穿MA5
159928,2026-04-09,SELL_ALL,70800,0.747,106612.27,0,跌破MA17清仓
159928,2026-04-14,BUY_HALF,70900,0.751,53350.4,70900,低位MACD且上穿MA5
159928,2026-04-15,BUY_FULL,70900,0.752,17.61,141800,次日仍站上MA5
159928,2026-04-17,SELL_ALL,141800,0.742,105201.64,0,跌破MA17清仓
159928,2026-04-29,BUY_HALF,70500,0.745,52663.38,70500,低位MACD且上穿MA5
159928,2026-04-30,BUY_FULL,70400,0.747,58.81,140900,次日仍站上MA5
159928,2026-05-06,SELL_ALL,140900,0.742,104575.24,0,跌破MA17清仓
159928,2026-05-29,BUY_HALF,75800,0.689,52333.38,75800,低位MACD且上穿MA5
159928,2026-06-01,SELL_ALL,75800,0.691,104695.46,0,跌破MA17清仓
159928,2026-06-11,BUY_HALF,80500,0.65,52354.76,80500,低位MACD且上穿MA5
159928,2026-06-12,SELL_ALL,80500,0.657,105227.4,0,跌破MA17清仓
