code,date,action,shares,price,cash_after,holding_after,reason
515790,2025-05-22,SELL_ALL,166800,0.659,109948.01,0,跌破MA17清仓
515790,2025-06-04,BUY_HALF,85200,0.645,54977.52,85200,低位MACD且上穿MA5
515790,2025-06-05,SELL_ALL,85200,0.649,110255.73,0,跌破MA17清仓
515790,2025-06-11,BUY_HALF,84000,0.656,55135.2,84000,低位MACD且上穿MA5
515790,2025-06-12,BUY_FULL,84400,0.653,5.47,168400,次日仍站上MA5
515790,2025-06-13,SELL_ALL,168400,0.643,108254.18,0,跌破MA17清仓
515790,2025-06-18,BUY_HALF,83500,0.648,54129.95,83500,低位MACD且上穿MA5
515790,2025-06-19,SELL_ALL,83500,0.637,107303.49,0,跌破MA17清仓
515790,2025-06-24,BUY_HALF,82200,0.652,53693.01,82200,低位MACD且上穿MA5
515790,2025-06-25,BUY_FULL,81400,0.659,34.32,163600,次日仍站上MA5
515790,2025-07-31,SELL_ALL,163600,0.716,117136.78,0,跌破MA17清仓
515790,2025-12-05,BUY_HALF,61400,0.953,58605.03,61400,低位MACD且上穿MA5
515790,2025-12-08,BUY_FULL,60600,0.966,47.86,122000,次日仍站上MA5
515790,2025-12-11,SELL_ALL,122000,0.947,115547.2,0,跌破MA17清仓
515790,2025-12-12,BUY_HALF,59800,0.965,57822.89,59800,低位MACD且上穿MA5
515790,2025-12-16,SELL_ALL,59800,0.927,113240.86,0,跌破MA17清仓
515790,2025-12-22,BUY_HALF,59800,0.946,56653.09,59800,低位MACD且上穿MA5
515790,2025-12-23,BUY_FULL,59600,0.95,16.1,119400,次日仍站上MA5
515790,2026-02-02,SELL_ALL,119400,1.058,126303.41,0,跌破MA17清仓
515790,2026-02-03,BUY_HALF,56200,1.122,63228.09,56200,低位MACD且上穿MA5
515790,2026-02-04,BUY_FULL,54600,1.157,36.94,110800,次日仍站上MA5
515790,2026-02-13,SELL_ALL,110800,1.094,121215.77,0,跌破MA17清仓
515790,2026-04-08,BUY_HALF,58700,1.031,60677.92,58700,低位MACD且上穿MA5
515790,2026-04-09,SELL_ALL,58700,1.017,120357.91,0,跌破MA17清仓
515790,2026-04-29,BUY_HALF,56800,1.059,60188.66,56800,低位MACD且上穿MA5
515790,2026-04-30,BUY_FULL,56600,1.063,4.81,113400,次日仍站上MA5
515790,2026-05-21,SELL_ALL,113400,1.093,123913.83,0,跌破MA17清仓
515790,2026-06-15,BUY_HALF,60800,1.018,62000.86,60800,低位MACD且上穿MA5
515790,2026-06-16,SELL_ALL,60800,1.034,124849.2,0,跌破MA17清仓
