code,date,action,shares,price,cash_after,holding_after,reason
512660,2025-12-08,BUY_FULL,61100,1.216,68.61,122800,次日仍站上MA5
512660,2026-01-26,SELL_ALL,122800,1.503,184581.64,0,跌破MA17清仓
512660,2026-03-06,BUY_HALF,60500,1.523,92412.5,60500,低位MACD且上穿MA5
512660,2026-03-09,SELL_ALL,60500,1.493,182711.9,0,跌破MA17清仓
512660,2026-03-25,BUY_HALF,69500,1.313,91431.02,69500,低位MACD且上穿MA5
512660,2026-03-26,SELL_ALL,69500,1.288,180920.17,0,跌破MA17清仓
512660,2026-03-27,BUY_HALF,69700,1.296,90561.87,69700,低位MACD且上穿MA5
512660,2026-03-30,SELL_ALL,69700,1.31,181841.48,0,跌破MA17清仓
512660,2026-04-08,BUY_HALF,68100,1.333,91036.94,68100,低位MACD且上穿MA5
512660,2026-04-09,BUY_FULL,68700,1.323,119.57,136800,次日仍站上MA5
512660,2026-05-14,SELL_ALL,136800,1.419,194180.54,0,跌破MA17清仓
512660,2026-06-04,BUY_HALF,75900,1.278,97151.24,75900,低位MACD且上穿MA5
512660,2026-06-05,SELL_ALL,75900,1.274,193818.83,0,跌破MA17清仓
512660,2026-06-12,BUY_HALF,77700,1.246,96975.59,77700,低位MACD且上穿MA5
512660,2026-06-15,SELL_ALL,77700,1.266,195314.28,0,跌破MA17清仓
