code,date,action,shares,price,cash_after,holding_after,reason
512170,2024-08-29,BUY_HALF,165500,0.276,45698.12,165500,低位MACD且上穿MA5
512170,2024-08-30,SELL_ALL,165500,0.281,92189.67,0,跌破MA17清仓
512170,2024-09-04,BUY_HALF,166300,0.277,46110.75,166300,低位MACD且上穿MA5
512170,2024-09-05,SELL_ALL,166300,0.279,92494.53,0,跌破MA17清仓
512170,2024-09-19,BUY_HALF,169300,0.273,46261.76,169300,低位MACD且上穿MA5
512170,2024-09-20,SELL_ALL,169300,0.271,92128.3,0,跌破MA17清仓
512170,2024-09-24,BUY_HALF,165000,0.279,46079.49,165000,低位MACD且上穿MA5
512170,2024-09-25,BUY_FULL,163300,0.282,15.07,328300,次日仍站上MA5
512170,2024-10-30,SELL_ALL,328300,0.343,112588.19,0,跌破MA17清仓
512170,2024-12-06,BUY_HALF,159800,0.352,56321.72,159800,低位MACD且上穿MA5
512170,2024-12-09,BUY_FULL,159500,0.353,1.33,319300,次日仍站上MA5
512170,2024-12-16,SELL_ALL,319300,0.344,109807.57,0,跌破MA17清仓
512170,2025-01-14,BUY_HALF,174200,0.315,54918.11,174200,低位MACD且上穿MA5
512170,2025-01-15,SELL_ALL,174200,0.31,108903.91,0,跌破MA17清仓
512170,2025-01-24,BUY_HALF,174400,0.312,54474.79,174400,低位MACD且上穿MA5
512170,2025-02-28,SELL_ALL,174400,0.342,114101.7,0,跌破MA17清仓
512170,2025-04-10,BUY_HALF,181000,0.315,57069.59,181000,低位MACD且上穿MA5
512170,2025-04-11,SELL_ALL,181000,0.315,114067.49,0,跌破MA17清仓
512170,2025-04-21,BUY_HALF,182100,0.313,57053.09,182100,低位MACD且上穿MA5
512170,2025-04-22,SELL_ALL,182100,0.313,114033.29,0,跌破MA17清仓
512170,2025-04-29,BUY_HALF,180900,0.315,57032.69,180900,低位MACD且上穿MA5
512170,2025-04-30,BUY_FULL,179800,0.317,18.99,360700,次日仍站上MA5
512170,2025-05-28,SELL_ALL,360700,0.322,116129.55,0,跌破MA17清仓
512170,2025-08-11,BUY_HALF,156000,0.372,58080.14,156000,低位MACD且上穿MA5
512170,2025-08-12,BUY_FULL,155600,0.373,23.93,311600,次日仍站上MA5
512170,2025-09-04,SELL_ALL,311600,0.376,117150.38,0,跌破MA17清仓
512170,2025-09-08,BUY_HALF,145600,0.402,58601.62,145600,低位MACD且上穿MA5
512170,2025-09-09,BUY_FULL,149400,0.392,19.25,295000,次日仍站上MA5
512170,2025-09-19,SELL_ALL,295000,0.388,114444.91,0,跌破MA17清仓
512170,2025-10-23,BUY_HALF,154600,0.37,57225.75,154600,低位MACD且上穿MA5
512170,2025-10-24,SELL_ALL,154600,0.372,114719.7,0,跌破MA17清仓
512170,2025-11-10,BUY_HALF,156200,0.367,57377.1,156200,低位MACD且上穿MA5
512170,2025-11-11,SELL_ALL,156200,0.365,114373.0,0,跌破MA17清仓
512170,2025-11-26,BUY_HALF,164200,0.348,57214.26,164200,低位MACD且上穿MA5
512170,2025-11-27,SELL_ALL,164200,0.345,113846.26,0,跌破MA17清仓
512170,2025-12-01,BUY_HALF,163500,0.348,56931.19,163500,低位MACD且上穿MA5
512170,2025-12-02,SELL_ALL,163500,0.343,112994.87,0,跌破MA17清仓
512170,2025-12-05,BUY_HALF,164100,0.344,56527.53,164100,低位MACD且上穿MA5
512170,2025-12-08,SELL_ALL,164100,0.345,113125.05,0,跌破MA17清仓
512170,2025-12-17,BUY_HALF,164800,0.343,56581.69,164800,低位MACD且上穿MA5
512170,2025-12-18,BUY_FULL,163400,0.346,28.33,328200,次日仍站上MA5
512170,2025-12-30,SELL_ALL,328200,0.342,112239.06,0,跌破MA17清仓
512170,2026-01-05,BUY_HALF,156700,0.358,56123.63,156700,低位MACD且上穿MA5
512170,2026-01-06,BUY_FULL,154900,0.362,33.0,311600,次日仍站上MA5
512170,2026-01-22,SELL_ALL,311600,0.366,114044.39,0,跌破MA17清仓
512170,2026-02-27,BUY_HALF,161000,0.354,57033.29,161000,低位MACD且上穿MA5
512170,2026-03-02,SELL_ALL,161000,0.348,113044.48,0,跌破MA17清仓
512170,2026-03-06,BUY_HALF,165200,0.342,56529.13,165200,低位MACD且上穿MA5
512170,2026-03-09,SELL_ALL,165200,0.337,112184.83,0,跌破MA17清仓
512170,2026-03-10,BUY_HALF,163900,0.342,56114.22,163900,低位MACD且上穿MA5
512170,2026-03-11,SELL_ALL,163900,0.343,112315.05,0,跌破MA17清仓
512170,2026-03-25,BUY_HALF,173200,0.324,56181.42,173200,低位MACD且上穿MA5
512170,2026-03-26,SELL_ALL,173200,0.319,111415.64,0,跌破MA17清仓
512170,2026-03-27,BUY_HALF,170300,0.327,55710.83,170300,低位MACD且上穿MA5
512170,2026-03-30,SELL_ALL,170300,0.33,111892.97,0,跌破MA17清仓
512170,2026-04-08,BUY_HALF,164900,0.339,55975.1,164900,低位MACD且上穿MA5
512170,2026-04-09,BUY_FULL,166500,0.336,14.32,331400,次日仍站上MA5
512170,2026-04-17,SELL_ALL,331400,0.331,109674.81,0,跌破MA17清仓
512170,2026-04-22,BUY_HALF,163100,0.336,54856.77,163100,低位MACD且上穿MA5
512170,2026-04-23,SELL_ALL,163100,0.335,109478.88,0,跌破MA17清仓
512170,2026-04-28,BUY_HALF,160900,0.34,54756.47,160900,低位MACD且上穿MA5
512170,2026-04-29,BUY_FULL,161900,0.338,17.85,322800,次日仍站上MA5
512170,2026-05-06,SELL_ALL,322800,0.335,108123.41,0,跌破MA17清仓
512170,2026-05-21,BUY_HALF,166800,0.324,54064.0,166800,低位MACD且上穿MA5
512170,2026-05-22,SELL_ALL,166800,0.321,107590.74,0,跌破MA17清仓
512170,2026-06-12,BUY_HALF,180400,0.298,53815.41,180400,低位MACD且上穿MA5
512170,2026-06-15,SELL_ALL,180400,0.297,107378.13,0,跌破MA17清仓
512170,2026-06-18,BUY_HALF,181300,0.296,53697.23,181300,低位MACD且上穿MA5
